Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-07-02,Assam,26.2006,92.9376,8582,12,5851,830,0,518
2020-07-02,Bihar,25.0961,85.3131,10249,70,7946,609,0,556
2020-07-02,Chandigarh,30.7333,76.7794,446,6,367,11,0,18
2020-07-02,Chhattisgarh,21.2787,81.8661,2940,14,2303,179,0,130
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,215,0,86,12,0,9
2020-07-02,Delhi,28.7041,77.1025,89802,2803,59992,4641,0,3757
2020-07-02,Goa,15.2993,74.124,1387,4,670,189,0,192
2020-07-02,Gujarat,22.2587,71.1924,33232,1867,24030,1294,0,790
2020-07-02,Haryana,29.0588,76.0856,14941,240,10499,731,0,997
2020-07-02,Himachal Pradesh,31.1048,77.1734,979,10,614,37,0,58
2020-07-02,Jammu and Kashmir,33.7782,76.5762,7695,105,4856,458,0,271
2020-07-02,Jharkhand,23.6102,85.2799,2521,15,1931,95,0,86
2020-07-02,Karnataka,15.3173,75.7139,16514,253,8063,2219,0,380
2020-07-02,Kerala,10.8505,76.2711,4593,24,2439,404,0,287
2020-07-02,Ladakh,34.2996,78.2932,990,1,694,26,0,78
2020-07-02,Madhya Pradesh,22.9734,78.6569,13861,581,10655,491,0,456
2020-07-02,Maharashtra,19.7515,75.7139,180298,8053,93154,10415,0,4194
2020-07-02,Manipur,24.6637,93.9063,1260,0,579,33,0,85
2020-07-02,Meghalaya,25.467,91.3662,52,1,42,5,0,0
2020-07-02,Mizoram,23.1645,92.9376,160,0,123,12,0,68
2020-07-02,Nagaland,26.1584,94.5624,459,0,168,25,0,0
2020-07-02,Odisha,20.9517,85.0985,7316,25,5353,457,0,407
2020-07-02,Puducherry,11.9416,79.8083,714,12,272,95,0,51
2020-07-02,Punjab,31.1471,75.3412,5668,149,3867,250,0,103
2020-07-02,Rajasthan,27.0238,74.2179,18312,421,14574,652,0,956
2020-07-02,Sikkim,27.533,88.5122,101,0,53,13,0,3
2020-07-02,Tamil Nadu,11.1271,78.6569,94049,1264,52926,7825,0,5177
2020-07-02,Telangana,18.1124,79.0193,17357,267,8082,1963,0,2500
2020-07-02,Tripura,23.9408,91.9882,1396,1,1093,16,0,8
2020-07-02,Uttar Pradesh,26.8467,80.9462,24056,718,16629,1228,0,1123
2020-07-02,Uttarakhand,30.0668,79.0193,2947,41,2317,116,0,206
2020-07-02,West Bengal,22.9868,87.855,19170,683,12528,1263,0,809
2020-07-03,Andaman and Nicobar Islands,11.7401,92.6586,109,0,51,9,0,1
2020-07-03,Andhra Pradesh,15.9129,79.74,16097,198,7313,845,0,325
2020-07-03,Arunachal Pradesh,28.218,94.7278,195,1,66,0,0,0
2020-07-03,Assam,26.2006,92.9376,9013,12,6106,431,0,255
2020-07-03,Bihar,25.0961,85.3131,10471,77,8020,222,0,74
2020-07-03,Chandigarh,30.7333,76.7794,450,6,389,4,0,22
2020-07-03,Chhattisgarh,21.2787,81.8661,3013,14,2385,73,0,82
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,230,0,89,15,0,3
2020-07-03,Delhi,28.7041,77.1025,92175,2864,63007,2373,0,3015
2020-07-03,Goa,15.2993,74.124,1482,4,734,95,0,64
2020-07-03,Gujarat,22.2587,71.1924,33913,1886,24593,681,0,563
2020-07-03,Haryana,29.0588,76.0856,15509,251,11019,568,0,520
2020-07-03,Himachal Pradesh,31.1048,77.1734,1014,10,628,35,0,14
2020-07-03,Jammu and Kashmir,33.7782,76.5762,7849,115,4974,154,0,118
2020-07-03,Jharkhand,23.6102,85.2799,2584,15,1983,63,0,52
2020-07-03,Karnataka,15.3173,75.7139,18016,272,8334,1502,0,271
2020-07-03,Kerala,10.8505,76.2711,4753,25,2640,160,0,201
2020-07-03,Ladakh,34.2996,78.2932,990,1,730,0,0,36
2020-07-03,Madhya Pradesh,22.9734,78.6569,14106,589,10815,245,0,160
2020-07-03,Maharashtra,19.7515,75.7139,186626,8178,101172,6328,0,8018
2020-07-03,Manipur,24.6637,93.9063,1279,0,617,19,0,38
2020-07-03,Meghalaya,25.467,91.3662,56,1,42,4,0,0
2020-07-03,Mizoram,23.1645,92.9376,162,0,126,2,0,3
2020-07-03,Nagaland,26.1584,94.5624,501,0,182,42,0,14
2020-07-03,Odisha,20.9517,85.0985,7545,27,5502,229,0,149
2020-07-03,Puducherry,11.9416,79.8083,802,12,331,88,0,59
2020-07-03,Punjab,31.1471,75.3412,5784,152,4144,116,0,277
2020-07-03,Rajasthan,27.0238,74.2179,18662,430,14948,350,0,374
2020-07-03,Sikkim,27.533,88.5122,102,0,53,1,0,0
2020-07-03,Tamil Nadu,11.1271,78.6569,98392,1321,56021,4343,0,3095
2020-07-03,Telangana,18.1124,79.0193,18570,275,9069,1213,0,987
2020-07-03,Tripura,23.9408,91.9882,1435,1,1146,39,0,53
2020-07-03,Uttar Pradesh,26.8467,80.9462,24825,735,17221,769,0,592
2020-07-03,Uttarakhand,30.0668,79.0193,2984,42,2405,37,0,88
2020-07-03,West Bengal,22.9868,87.855,19819,699,13037,649,0,509
2020-07-05,Andaman and Nicobar Islands,11.7401,92.6586,119,0,66,10,0,15
2020-07-05,Andhra Pradesh,15.9129,79.74,17699,218,8008,1602,0,695
2020-07-05,Arunachal Pradesh,28.218,94.7278,259,1,76,64,0,10
2020-07-05,Assam,26.2006,92.9376,10668,14,6657,1655,0,551
2020-07-05,Bihar,25.0961,85.3131,11700,89,8686,1229,0,666
2020-07-05,Chandigarh,30.7333,76.7794,460,6,395,10,0,6
2020-07-05,Chhattisgarh,21.2787,81.8661,3161,14,2549,148,0,164
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,271,0,96,41,0,7
2020-07-05,Delhi,28.7041,77.1025,97200,3004,68256,5025,0,5249
2020-07-05,Goa,15.2993,74.124,1684,6,825,202,0,91
2020-07-05,Gujarat,22.2587,71.1924,35312,1925,25406,1399,0,813
2020-07-05,Haryana,29.0588,76.0856,16548,260,12257,1039,0,1238
2020-07-05,Himachal Pradesh,31.1048,77.1734,1046,11,704,32,0,76
2020-07-05,Jammu and Kashmir,33.7782,76.5762,8246,127,5143,397,0,169
2020-07-05,Jharkhand,23.6102,85.2799,2739,17,2035,155,0,52
2020-07-05,Karnataka,15.3173,75.7139,21549,335,9244,3533,0,910
2020-07-05,Kerala,10.8505,76.2711,5204,25,3048,451,0,408
2020-07-05,Ladakh,34.2996,78.2932,1005,1,826,15,0,96
2020-07-05,Madhya Pradesh,22.9734,78.6569,14604,598,11234,498,0,419
2020-07-05,Maharashtra,19.7515,75.7139,200064,8671,108082,13438,0,6910
2020-07-05,Manipur,24.6637,93.9063,1325,0,667,46,0,50
2020-07-05,Meghalaya,25.467,91.3662,62,1,43,6,0,1
2020-07-05,Mizoram,23.1645,92.9376,164,0,130,2,0,4
2020-07-05,Nagaland,26.1584,94.5624,563,0,228,62,0,46
2020-07-05,Odisha,20.9517,85.0985,8601,34,5934,1056,0,432
2020-07-05,Puducherry,11.9416,79.8083,802,12,331,0,0,0
2020-07-05,Punjab,31.1471,75.3412,6109,162,4306,325,0,162
2020-07-05,Rajasthan,27.0238,74.2179,19532,447,15640,870,0,692
2020-07-05,Sikkim,27.533,88.5122,103,0,58,1,0,5
2020-07-05,Tamil Nadu,11.1271,78.6569,107001,1450,60592,8609,0,4571
2020-07-05,Telangana,18.1124,79.0193,22312,288,11537,3742,0,2468
2020-07-05,Tripura,23.9408,91.9882,1546,1,1202,111,0,56
2020-07-05,Uttar Pradesh,26.8467,80.9462,26554,773,18154,1729,0,933
2020-07-05,Uttarakhand,30.0668,79.0193,3093,42,2502,109,0,97
2020-07-05,West Bengal,22.9868,87.855,21231,736,14166,1412,0,1129
2020-07-07,Andaman and Nicobar Islands,11.7401,92.6586,141,0,74,22,0,8
2020-07-07,Andhra Pradesh,15.9129,79.74,20019,239,8920,2320,0,912
2020-07-07,Arunachal Pradesh,28.218,94.7278,270,2,92,11,0,16
2020-07-07,Assam,26.2006,92.9376,12160,14,7882,1492,0,1225
2020-07-07,Bihar,25.0961,85.3131,12125,97,8997,425,0,311
2020-07-07,Chandigarh,30.7333,76.7794,489,6,401,29,0,6
2020-07-07,Chhattisgarh,21.2787,81.8661,3305,14,2667,144,0,118
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,297,0,114,26,0,18
2020-07-07,Delhi,28.7041,77.1025,100823,3115,72088,3623,0,3832
2020-07-07,Goa,15.2993,74.124,1813,7,1061,129,0,236
2020-07-07,Gujarat,22.2587,71.1924,36772,1960,26315,1460,0,909
2020-07-07,Haryana,29.0588,76.0856,17504,276,13335,956,0,1078
2020-07-07,Himachal Pradesh,31.1048,77.1734,1077,11,763,31,0,59
2020-07-07,Jammu and Kashmir,33.7782,76.5762,8675,138,5318,429,0,175
2020-07-07,Jharkhand,23.6102,85.2799,2847,20,2068,108,0,33
2020-07-07,Karnataka,15.3173,75.7139,25317,401,10527,3768,0,1283
2020-07-07,Kerala,10.8505,76.2711,5622,27,3341,418,0,293
2020-07-07,Ladakh,34.2996,78.2932,1005,1,836,0,0,10
2020-07-07,Madhya Pradesh,22.9734,78.6569,15284,617,11579,680,0,345
2020-07-07,Maharashtra,19.7515,75.7139,211987,9026,115262,11923,0,7180
2020-07-07,Manipur,24.6637,93.9063,1390,0,734,65,0,67
2020-07-07,Meghalaya,25.467,91.3662,80,1,43,18,0,0
2020-07-07,Mizoram,23.1645,92.9376,197,0,133,33,0,3
2020-07-07,Nagaland,26.1584,94.5624,625,0,243,62,0,15
2020-07-07,Odisha,20.9517,85.0985,9526,38,6486,925,0,552
2020-07-07,Puducherry,11.9416,79.8083,802,12,331,0,0,0
2020-07-07,Punjab,31.1471,75.3412,6491,169,4494,382,0,188
2020-07-07,Rajasthan,27.0238,74.2179,20688,461,16278,1156,0,638
2020-07-07,Sikkim,27.533,88.5122,125,0,65,22,0,7
2020-07-07,Tamil Nadu,11.1271,78.6569,114978,1571,66571,7977,0,5979
2020-07-07,Telangana,18.1124,79.0193,25733,306,14781,3421,0,3244
2020-07-07,Tripura,23.9408,91.9882,1680,1,1219,134,0,17
2020-07-07,Uttar Pradesh,26.8467,80.9462,28636,809,19109,2082,0,955
2020-07-07,Uttarakhand,30.0668,79.0193,3161,42,2586,68,0,84
2020-07-07,West Bengal,22.9868,87.855,22987,779,15235,1756,0,1069
2020-07-08,Andaman and Nicobar Islands,11.7401,92.6586,147,0,75,6,0,1
2020-07-08,Andhra Pradesh,15.9129,79.74,21197,252,9745,1178,0,825
2020-07-08,Arunachal Pradesh,28.218,94.7278,276,2,105,6,0,13
2020-07-08,Assam,26.2006,92.9376,12522,14,8329,362,0,447
2020-07-08,Bihar,25.0961,85.3131,12570,104,9284,445,0,287
2020-07-08,Chandigarh,30.7333,76.7794,494,7,401,5,0,0
2020-07-08,Chhattisgarh,21.2787,81.8661,3415,14,2751,110,0,84
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,405,0,183,108,0,69
2020-07-08,Delhi,28.7041,77.1025,102831,3165,74217,2008,0,2129
2020-07-08,Goa,15.2993,74.124,1903,8,1156,90,0,95
2020-07-08,Gujarat,22.2587,71.1924,37550,1977,26720,778,0,405
2020-07-08,Haryana,29.0588,76.0856,17999,279,13645,495,0,310
2020-07-08,Himachal Pradesh,31.1048,77.1734,1083,11,790,6,0,27
2020-07-08,Jammu and Kashmir,33.7782,76.5762,8931,143,5399,256,0,81
2020-07-08,Jharkhand,23.6102,85.2799,2996,22,2104,149,0,36
2020-07-08,Karnataka,15.3173,75.7139,26815,416,11098,1498,0,571
2020-07-08,Kerala,10.8505,76.2711,5894,27,3452,272,0,111
2020-07-08,Ladakh,34.2996,78.2932,1041,1,836,36,0,0
2020-07-08,Madhya Pradesh,22.9734,78.6569,15627,622,11768,343,0,189
2020-07-08,Maharashtra,19.7515,75.7139,217121,9250,118558,5134,0,3296
2020-07-08,Manipur,24.6637,93.9063,1430,0,771,40,0,37
2020-07-08,Meghalaya,25.467,91.3662,80,1,43,0,0,0
2020-07-08,Mizoram,23.1645,92.9376,197,0,133,0,0,0
2020-07-08,Nagaland,26.1584,94.5624,625,0,243,0,0,0
2020-07-08,Odisha,20.9517,85.0985,10097,42,6703,571,0,217
2020-07-08,Puducherry,11.9416,79.8083,930,14,434,128,0,103
2020-07-08,Punjab,31.1471,75.3412,6749,175,4554,258,0,60
2020-07-08,Rajasthan,27.0238,74.2179,21404,472,16575,716,0,297
2020-07-08,Sikkim,27.533,88.5122,125,0,70,0,0,5
2020-07-08,Tamil Nadu,11.1271,78.6569,118594,1636,71116,3616,0,4545
2020-07-08,Telangana,18.1124,79.0193,27612,313,16287,1879,0,1506
2020-07-08,Tripura,23.9408,91.9882,1704,1,1248,24,0,29
2020-07-08,Uttar Pradesh,26.8467,80.9462,29968,827,19627,1332,0,518
2020-07-08,Uttarakhand,30.0668,79.0193,3230,43,2621,69,0,35
2020-07-08,West Bengal,22.9868,87.855,23837,804,15790,850,0,555
2020-07-09,Andaman and Nicobar Islands,11.7401,92.6586,149,0,77,2,0,2
2020-07-09,Andhra Pradesh,15.9129,79.74,22259,264,11101,1062,0,1356
2020-07-09,Arunachal Pradesh,28.218,94.7278,287,2,109,11,0,4
2020-07-09,Assam,26.2006,92.9376,13336,16,8729,814,0,400
2020-07-09,Bihar,25.0961,85.3131,13189,107,9554,619,0,270
2020-07-09,Chandigarh,30.7333,76.7794,513,7,402,19,0,1
2020-07-09,Chhattisgarh,21.2787,81.8661,3525,14,2835,110,0,84
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,408,0,184,3,0,1
2020-07-09,Delhi,28.7041,77.1025,104864,3213,78199,2033,0,3982
2020-07-09,Goa,15.2993,74.124,2039,8,1207,136,0,51
2020-07-09,Gujarat,22.2587,71.1924,38333,1993,27289,783,0,569
2020-07-09,Haryana,29.0588,76.0856,18690,282,14106,691,0,461
2020-07-09,Himachal Pradesh,31.1048,77.1734,1101,11,833,18,0,43
2020-07-09,Jammu and Kashmir,33.7782,76.5762,9261,149,5567,330,0,168
2020-07-09,Jharkhand,23.6102,85.2799,3096,22,2170,100,0,66
2020-07-09,Karnataka,15.3173,75.7139,28877,470,11876,2062,0,778
2020-07-09,Kerala,10.8505,76.2711,6195,27,3559,301,0,107
2020-07-09,Ladakh,34.2996,78.2932,1041,1,836,0,0,0
2020-07-09,Madhya Pradesh,22.9734,78.6569,16036,629,11987,409,0,219
2020-07-09,Maharashtra,19.7515,75.7139,223724,9448,123192,6603,0,4634
2020-07-09,Manipur,24.6637,93.9063,1435,0,793,5,0,22
2020-07-09,Meghalaya,25.467,91.3662,80,1,43,0,0,0
2020-07-09,Mizoram,23.1645,92.9376,197,0,133,0,0,0
2020-07-09,Nagaland,26.1584,94.5624,657,0,304,32,0,61
2020-07-09,Odisha,20.9517,85.0985,10624,48,7006,527,0,303
2020-07-09,Puducherry,11.9416,79.8083,1008,14,480,78,0,46
2020-07-09,Punjab,31.1471,75.3412,6907,178,4828,158,0,274
2020-07-09,Rajasthan,27.0238,74.2179,22063,482,16866,659,0,291
2020-07-09,Sikkim,27.533,88.5122,133,0,71,8,0,1
2020-07-09,Tamil Nadu,11.1271,78.6569,122350,1700,74167,3756,0,3051
2020-07-09,Telangana,18.1124,79.0193,29536,324,17279,1924,0,992
2020-07-09,Tripura,23.9408,91.9882,1761,1,1324,57,0,76
2020-07-09,Uttar Pradesh,26.8467,80.9462,31156,845,20331,1188,0,704
2020-07-09,Uttarakhand,30.0668,79.0193,3258,46,2650,28,0,29
2020-07-09,West Bengal,22.9868,87.855,24823,827,16291,986,0,501
2020-07-10,Andaman and Nicobar Islands,11.7401,92.6586,151,0,83,2,0,6
2020-07-10,Andhra Pradesh,15.9129,79.74,23814,277,12154,1555,0,1053
2020-07-10,Arunachal Pradesh,28.218,94.7278,302,2,120,15,0,11
2020-07-10,Assam,26.2006,92.9376,14032,22,8729,696,0,0
2020-07-10,Bihar,25.0961,85.3131,13944,115,9816,755,0,262
2020-07-10,Chandigarh,30.7333,76.7794,523,7,403,10,0,1
2020-07-10,Chhattisgarh,21.2787,81.8661,3675,15,2903,150,0,68
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,411,0,189,3,0,5
2020-07-10,Delhi,28.7041,77.1025,107051,3258,82226,2187,0,4027
2020-07-10,Goa,15.2993,74.124,2151,9,1273,112,0,66
2020-07-10,Gujarat,22.2587,71.1924,39194,2008,27718,861,0,429
2020-07-10,Haryana,29.0588,76.0856,19369,287,14510,679,0,404
2020-07-10,Himachal Pradesh,31.1048,77.1734,1140,11,846,39,0,13
2020-07-10,Jammu and Kashmir,33.7782,76.5762,9501,154,5695,240,0,128
2020-07-10,Jharkhand,23.6102,85.2799,3246,23,2208,150,0,38
2020-07-10,Karnataka,15.3173,75.7139,31105,486,12833,2228,0,957
2020-07-10,Kerala,10.8505,76.2711,6534,27,3708,339,0,149
2020-07-10,Ladakh,34.2996,78.2932,1055,1,915,14,0,79
2020-07-10,Madhya Pradesh,22.9734,78.6569,16341,634,12232,305,0,245
2020-07-10,Maharashtra,19.7515,75.7139,230599,9667,127259,6875,0,4067
2020-07-10,Manipur,24.6637,93.9063,1450,0,799,15,0,6
2020-07-10,Meghalaya,25.467,91.3662,113,2,66,33,0,23
2020-07-10,Mizoram,23.1645,92.9376,197,0,133,0,0,0
2020-07-10,Nagaland,26.1584,94.5624,673,0,304,16,0,0
2020-07-10,Odisha,20.9517,85.0985,11201,52,7407,577,0,401
2020-07-10,Puducherry,11.9416,79.8083,1151,14,584,143,0,104
2020-07-10,Punjab,31.1471,75.3412,7140,183,4945,233,0,117
2020-07-10,Rajasthan,27.0238,74.2179,22563,491,17070,500,0,204
2020-07-10,Sikkim,27.533,88.5122,134,0,72,1,0,1
2020-07-10,Tamil Nadu,11.1271,78.6569,126581,1765,78161,4231,0,3994
2020-07-10,Telangana,18.1124,79.0193,30946,331,18192,1410,0,913
2020-07-10,Tripura,23.9408,91.9882,1776,1,1338,15,0,14
2020-07-10,Uttar Pradesh,26.8467,80.9462,32362,862,21127,1206,0,796
2020-07-10,Uttarakhand,30.0668,79.0193,3305,46,2672,47,0,22
2020-07-10,West Bengal,22.9868,87.855,25911,854,16826,1088,0,535
2020-07-11,Andaman and Nicobar Islands,11.7401,92.6586,156,0,92,5,0,9
2020-07-11,Andhra Pradesh,15.9129,79.74,25422,292,13194,1608,0,1040
2020-07-11,Arunachal Pradesh,28.218,94.7278,335,2,120,33,0,0
2020-07-11,Assam,26.2006,92.9376,14600,27,9147,568,0,418
2020-07-11,Bihar,25.0961,85.3131,14575,119,10109,631,0,293
2020-07-11,Chandigarh,30.7333,76.7794,539,7,408,16,0,5
2020-07-11,Chhattisgarh,21.2787,81.8661,3767,17,3028,92,0,125
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,459,0,211,48,0,22
2020-07-11,Delhi,28.7041,77.1025,109140,3300,84694,2089,0,2468
2020-07-11,Goa,15.2993,74.124,2251,9,1347,100,0,74
2020-07-11,Gujarat,22.2587,71.1924,40069,2022,28147,875,0,429
2020-07-11,Haryana,29.0588,76.0856,19934,290,14904,565,0,394
2020-07-11,Himachal Pradesh,31.1048,77.1734,1171,11,883,31,0,37
2020-07-11,Jammu and Kashmir,33.7782,76.5762,9888,159,5786,387,0,91
2020-07-11,Jharkhand,23.6102,85.2799,3419,23,2224,173,0,16
2020-07-11,Karnataka,15.3173,75.7139,33418,543,13836,2313,0,1003
2020-07-11,Kerala,10.8505,76.2711,6950,27,3820,416,0,112
2020-07-11,Ladakh,34.2996,78.2932,1064,1,917,9,0,2
2020-07-11,Madhya Pradesh,22.9734,78.6569,16657,638,12481,316,0,249
2020-07-11,Maharashtra,19.7515,75.7139,238461,9893,132625,7862,0,5366
2020-07-11,Manipur,24.6637,93.9063,1582,0,832,132,0,33
2020-07-11,Meghalaya,25.467,91.3662,207,2,66,94,0,0
2020-07-11,Mizoram,23.1645,92.9376,226,0,143,29,0,10
2020-07-11,Nagaland,26.1584,94.5624,732,0,304,59,0,0
2020-07-11,Odisha,20.9517,85.0985,11956,56,7972,755,0,565
2020-07-11,Puducherry,11.9416,79.8083,1272,17,637,121,0,53
2020-07-11,Punjab,31.1471,75.3412,7357,187,5017,217,0,72
2020-07-11,Rajasthan,27.0238,74.2179,23174,497,17620,611,0,550
2020-07-11,Sikkim,27.533,88.5122,134,0,80,0,0,8
2020-07-11,Tamil Nadu,11.1271,78.6569,130261,1829,82324,3680,0,4163
2020-07-11,Telangana,18.1124,79.0193,32224,339,19205,1278,0,1013
2020-07-11,Tripura,23.9408,91.9882,1918,1,1372,142,0,34
2020-07-11,Uttar Pradesh,26.8467,80.9462,33700,889,21787,1338,0,660
2020-07-11,Uttarakhand,30.0668,79.0193,3373,46,2706,68,0,34
2020-07-11,West Bengal,22.9868,87.855,27109,880,17348,1198,0,522
2020-07-12,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,7,0,1
2020-07-12,Andhra Pradesh,15.9129,79.74,27235,309,14393,1813,0,1199
2020-07-12,Arunachal Pradesh,28.218,94.7278,341,2,125,6,0,5
2020-07-12,Assam,26.2006,92.9376,15536,35,9150,936,0,3
2020-07-12,Bihar,25.0961,85.3131,15373,131,10685,798,0,576
2020-07-12,Chandigarh,30.7333,76.7794,555,7,413,16,0,5
2020-07-12,Chhattisgarh,21.2787,81.8661,3897,17,3070,130,0,42
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,471,0,226,12,0,15
2020-07-12,Delhi,28.7041,77.1025,110921,3334,87692,1781,0,2998
2020-07-12,Goa,15.2993,74.124,2368,12,1428,117,0,81
2020-07-12,Gujarat,22.2587,71.1924,40941,2032,28649,872,0,502
2020-07-12,Haryana,29.0588,76.0856,20582,297,15394,648,0,490
2020-07-12,Himachal Pradesh,31.1048,77.1734,1182,11,908,11,0,25
2020-07-12,Jammu and Kashmir,33.7782,76.5762,10156,169,5895,268,0,109
2020-07-12,Jharkhand,23.6102,85.2799,3613,23,2243,194,0,19
2020-07-12,Karnataka,15.3173,75.7139,36216,613,14716,2798,0,880
2020-07-12,Kerala,10.8505,76.2711,7438,29,3963,488,0,143
2020-07-12,Ladakh,34.2996,78.2932,1077,1,928,13,0,11
2020-07-12,Madhya Pradesh,22.9734,78.6569,17201,644,12679,544,0,198
2020-07-12,Maharashtra,19.7515,75.7139,246600,10116,136985,8139,0,4360
2020-07-12,Manipur,24.6637,93.9063,1593,0,843,11,0,11
2020-07-12,Meghalaya,25.467,91.3662,207,2,66,0,0,0
2020-07-12,Mizoram,23.1645,92.9376,227,0,150,1,0,7
2020-07-12,Nagaland,26.1584,94.5624,748,0,313,16,0,9
2020-07-12,Odisha,20.9517,85.0985,12526,61,8360,570,0,388
2020-07-12,Puducherry,11.9416,79.8083,1337,18,690,65,0,53
2020-07-12,Punjab,31.1471,75.3412,7587,195,5040,230,0,23
2020-07-12,Rajasthan,27.0238,74.2179,23748,503,17869,574,0,249
2020-07-12,Sikkim,27.533,88.5122,151,0,80,17,0,0
2020-07-12,Tamil Nadu,11.1271,78.6569,134226,1898,85915,3965,0,3591
2020-07-12,Telangana,18.1124,79.0193,33402,348,20919,1178,0,1714
2020-07-12,Tripura,23.9408,91.9882,1949,2,1375,31,0,3
2020-07-12,Uttar Pradesh,26.8467,80.9462,35092,913,22689,1392,0,902
2020-07-12,Uttarakhand,30.0668,79.0193,3417,46,2718,44,0,12
2020-07-12,West Bengal,22.9868,87.855,28453,906,17959,1344,0,611
2020-07-13,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,0,0,0
2020-07-13,Andhra Pradesh,15.9129,79.74,29168,328,15412,1933,0,1019
2020-07-13,Arunachal Pradesh,28.218,94.7278,359,2,138,18,0,13
2020-07-13,Assam,26.2006,92.9376,16071,35,10426,535,0,1276
2020-07-13,Bihar,25.0961,85.3131,16642,143,11498,1269,0,813
2020-07-13,Chandigarh,30.7333,76.7794,559,8,417,4,0,4
2020-07-13,Chhattisgarh,21.2787,81.8661,4059,19,3153,162,0,83
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,479,0,245,8,0,19
2020-07-13,Delhi,28.7041,77.1025,112494,3371,89968,1573,0,2276
2020-07-13,Goa,15.2993,74.124,2453,14,1487,85,0,59
2020-07-13,Gujarat,22.2587,71.1924,41820,2045,29162,879,0,513
2020-07-13,Haryana,29.0588,76.0856,21240,301,15983,658,0,589
2020-07-13,Himachal Pradesh,31.1048,77.1734,1213,11,929,31,0,21
2020-07-13,Jammu and Kashmir,33.7782,76.5762,10513,179,5979,357,0,84
2020-07-13,Jharkhand,23.6102,85.2799,3756,30,2308,143,0,65
2020-07-13,Karnataka,15.3173,75.7139,38843,684,15409,2627,0,693
2020-07-13,Kerala,10.8505,76.2711,7873,31,4095,435,0,132
2020-07-13,Ladakh,34.2996,78.2932,1086,1,928,9,0,0
2020-07-13,Madhya Pradesh,22.9734,78.6569,17632,653,12876,431,0,197
2020-07-13,Maharashtra,19.7515,75.7139,254427,10289,140325,7827,0,3340
2020-07-13,Manipur,24.6637,93.9063,1609,0,896,16,0,53
2020-07-13,Meghalaya,25.467,91.3662,306,2,66,99,0,0
2020-07-13,Mizoram,23.1645,92.9376,231,0,150,4,0,0
2020-07-13,Nagaland,26.1584,94.5624,774,0,327,26,0,14
2020-07-13,Odisha,20.9517,85.0985,13121,64,8750,595,0,390
2020-07-13,Puducherry,11.9416,79.8083,1418,18,739,81,0,49
2020-07-13,Punjab,31.1471,75.3412,7821,199,5392,234,0,352
2020-07-13,Rajasthan,27.0238,74.2179,24392,510,18103,644,0,234
2020-07-13,Sikkim,27.533,88.5122,153,0,81,2,0,1
2020-07-13,Tamil Nadu,11.1271,78.6569,138470,1966,89532,4244,0,3617
2020-07-13,Telangana,18.1124,79.0193,34671,356,22482,1269,0,1563
2020-07-13,Tripura,23.9408,91.9882,2054,2,1421,105,0,46
2020-07-13,Uttar Pradesh,26.8467,80.9462,36476,934,23334,1384,0,645
2020-07-13,Uttarakhand,30.0668,79.0193,3537,47,2786,120,0,68
2020-07-13,West Bengal,22.9868,87.855,30013,932,18581,1560,0,622
2020-07-14,Andaman and Nicobar Islands,11.7401,92.6586,166,0,109,3,0,16
2020-07-14,Andhra Pradesh,15.9129,79.74,31103,365,16464,1935,0,1052
2020-07-14,Arunachal Pradesh,28.218,94.7278,387,2,145,28,0,7
2020-07-14,Assam,26.2006,92.9376,16806,36,10894,735,0,468
2020-07-14,Bihar,25.0961,85.3131,17959,160,12317,1317,0,819
2020-07-14,Chandigarh,30.7333,76.7794,588,8,423,29,0,6
2020-07-14,Chhattisgarh,21.2787,81.8661,4217,19,3202,158,0,49
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,495,1,268,16,0,23
2020-07-14,Delhi,28.7041,77.1025,113740,3411,91312,1246,0,1344
2020-07-14,Goa,15.2993,74.124,2583,17,1540,130,0,53
2020-07-14,Gujarat,22.2587,71.1924,42722,2055,29770,902,0,608
2020-07-14,Haryana,29.0588,76.0856,21894,308,16602,654,0,619
2020-07-14,Himachal Pradesh,31.1048,77.1734,1243,11,940,30,0,11
2020-07-14,Jammu and Kashmir,33.7782,76.5762,10827,187,6095,314,0,116
2020-07-14,Jharkhand,23.6102,85.2799,3898,33,2351,142,0,43
2020-07-14,Karnataka,15.3173,75.7139,41581,757,16248,2738,0,839
2020-07-14,Kerala,10.8505,76.2711,8322,33,4257,449,0,162
2020-07-14,Ladakh,34.2996,78.2932,1093,1,946,7,0,18
